,tree_id,latitude,longitude
304,174084,40.71053227,-74.00099583
305,208462,40.76305362,-73.98940403
306,165092,40.77933026,-73.96004119
307,199041,40.76931763,-73.98215672
308,208140,40.78366771,-73.97364707
309,174077,40.71107233,-74.00075889
310,208827,40.76485995,-73.96072969
311,190326,40.80385376,-73.95627225
312,195532,40.7351854,-74.00014346
313,190937,40.7142111,-73.99270449
314,204011,40.77044029,-73.9662051
315,190239,40.78611718,-73.97230633
316,194252,40.71995334,-73.98261705
317,194577,40.78369752,-73.95751207
318,196196,40.82921393,-73.95022862
319,205687,40.78082918,-73.98466889
320,188505,40.80031469,-73.94761525
321,190403,40.78835052,-73.94318303
322,195251,40.73597258,-73.99979465
323,208336,40.78291731,-73.97463858
324,198337,40.74417854,-73.9802213
325,189406,40.80767399,-73.95892624
326,173693,40.72076657,-73.98425673
327,188612,40.7718358,-73.95128709999999
328,174070,40.71151599,-74.00096721
329,174072,40.71142671,-74.00094667
330,203912,40.79870324,-73.97138909
331,192672,40.71875645,-73.99061002
332,190126,40.7712421,-73.94732148
333,200221,40.71280108,-73.99809015
334,200222,40.71290694,-73.99812256
335,205151,40.75906279,-73.9605278
336,205152,40.75902239,-73.96043138
337,207520,40.78489887,-73.97237861
338,170397,40.73185779,-73.98778566
339,199042,40.7693758,-73.98215831
340,190414,40.78789328,-73.94210193
341,190416,40.78783376,-73.94196119
342,190448,40.76972847,-73.98452072
343,204422,40.79852699,-73.97068058
344,208132,40.78325205,-73.97266371
345,188506,40.80027874,-73.94752996
346,82681,40.79191865,-73.97311462
347,82682,40.79187516,-73.97301173
348,192952,40.78511612,-73.95557195
349,160781,40.72910958,-73.97956172
350,160782,40.72906345,-73.9794526
351,198510,40.80248808,-73.96252446
352,195968,40.78027608,-73.95974179999999
353,189981,40.78627106,-73.96970936
354,209608,40.72551012,-74.00027277
355,192613,40.71789414,-73.99105107
356,190990,40.77652016,-73.94347541
357,196773,40.71337314,-73.99258531
358,194576,40.78362693,-73.95734472
359,208377,40.78153315,-73.97564656
360,174249,40.75320222,-73.96469389
361,64617,40.76338201,-73.95613854
362,106279,40.82110009,-73.95525228
363,190122,40.77154413,-73.94709988
364,200218,40.71221565,-73.99791093
365,191401,40.7919896,-73.97743435
366,209824,40.81089603,-73.96179559999999
367,208167,40.78293778,-73.97367039
368,208521,40.7649318,-73.99058166
369,190237,40.78626076,-73.97220318
370,208391,40.78090783,-73.97610192
371,188610,40.77191874,-73.9514838
372,206417,40.73837794,-73.98016699
373,187272,40.80291939,-73.95251941
374,174202,40.74991592,-73.96916843
375,187319,40.80197849,-73.95247373
376,200304,40.789835,-73.97621435
377,199671,40.78055618,-73.98145427
378,212290,40.83301527,-73.94564056
379,208802,40.76509625,-73.96092165
380,190352,40.77273814,-73.95856756
381,195308,40.73559652,-73.99825964
382,189410,40.80786902,-73.95938819
383,175088,40.71576385,-73.9963516
384,213216,40.78973693,-73.97538473
385,204114,40.77267548,-73.96138372
386,156707,40.78294816,-73.95183455
387,188577,40.80177203,-73.9510733
388,154917,40.77614260000001,-73.96424371
389,194136,40.78288379,-73.9572061
390,187723,40.77179879,-73.95026521
391,208815,40.76412612,-73.95898881
392,182261,40.74638074,-73.99121011
393,138615,40.80900142,-73.95427116
394,196255,40.82741129,-73.95161281
395,73491,40.73475714,-73.99665054
396,189979,40.78636321,-73.96992869
397,188843,40.80871253,-73.95801583
398,190097,40.772113,-73.94668663
399,174071,40.71147264,-74.00095796
400,208648,40.76274911,-73.98735653
401,194292,40.72045806,-73.98152123
402,174238,40.70824405,-74.00030329
403,208264,40.78280389,-73.97386447
404,208266,40.78285948,-73.97392546
405,198959,40.76323884,-73.98896255
406,205722,40.78152923,-73.98526496
407,190077,40.77324631,-73.94498302
408,198948,40.76213929,-73.9878568
409,178767,40.77745049,-73.98114646
410,191405,40.79174164,-73.97685545
411,183568,40.78664231,-73.96863461
412,206380,40.73806847,-73.98061081
413,187060,40.77010513,-73.98092335
414,195250,40.73593186,-73.99969807
415,190436,40.77063091,-73.98633452
416,180293,40.77022444,-73.98314179
417,187318,40.80209064,-73.95248005
418,203994,40.80544227,-73.96171282
419,176843,40.74013566,-73.97744075
420,194216,40.78258338,-73.95567768
421,190475,40.78495359,-73.97079801
422,208736,40.76363173,-73.96169145
423,198952,40.76253014,-73.98878529
424,197780,40.75030163,-73.9752872
425,195961,40.78069905,-73.96074538
426,198336,40.74421095,-73.98029836
427,208166,40.78297571,-73.97376081
428,211742,40.83972275,-73.94235337
429,209834,40.81010258,-73.96237155
430,194286,40.78304743,-73.95621895
431,172417,40.73042497,-73.98339589
432,199057,40.77016368,-73.98212643
433,204003,40.77003335,-73.96523663
434,173201,40.73630834,-74.00351888
435,195254,40.73610497,-74.00010868
436,196334,40.82214024,-73.95630004
437,182330,40.74571646,-73.99089075
438,190272,40.80184518,-73.95373747
439,178626,40.74739401,-73.97887588
440,208128,40.78303355,-73.97214679
441,190276,40.77240528,-73.95850167
442,173736,40.73705119,-74.00249972
443,208825,40.76470424,-73.9603603
444,59349,40.86504717,-73.92541528
445,208172,40.78268257,-73.97306217
446,211798,40.78550341,-73.9787489
447,193107,40.80283627,-73.96555738
448,199673,40.78061789,-73.98143677
449,211748,40.83929011,-73.94152271
450,141352,40.75687382,-73.99853915
451,183567,40.78667022,-73.96870096
452,175594,40.76283176,-73.96394042
453,194133,40.78320861,-73.95696855
454,189964,40.76375539,-73.96420398
455,190777,40.71526804,-73.99648919
456,212284,40.83318211,-73.94547935
457,212291,40.83297141,-73.94563334
458,73131,40.72824277,-73.99403662
459,127213,40.77934394,-73.98363144
460,156378,40.78663785,-73.9466522
461,204270,40.77253198,-73.95712179
462,208807,40.76540213,-73.96070178
463,199039,40.76922212,-73.98211981
464,205792,40.77964082,-73.98213379
465,121484,40.80256195,-73.96312927
466,120490,40.81155406,-73.95225014
467,164349,40.77731053,-73.98881716
468,178755,40.77681563,-73.97964187
469,190432,40.77041483,-73.98582336
470,206712,40.73903559,-73.97792121
471,74029,40.79536511,-73.9456159
472,190649,40.7142441,-73.99595024
473,140241,40.79970886,-73.96203248
474,194258,40.72047678,-73.98234968
475,208519,40.76504356,-73.99084689
476,195919,40.77246764,-73.95919899
477,176840,40.74029318,-73.97732608
478,198953,40.76264979,-73.98906953
479,132942,40.76197391,-73.97046174
480,212384,40.83247699,-73.94599454
481,173697,40.72043227,-73.98442478
482,174183,40.77323682,-73.94613702
483,192953,40.78499629,-73.95565995
484,208797,40.76367078,-73.96010714
485,198983,40.76224191,-73.98781063
486,198984,40.76221801,-73.98775377
487,208743,40.76295556,-73.96009347
488,160786,40.72879706,-73.97882248
489,208380,40.7814384,-73.97567635
490,198515,40.80223836,-73.96193064
491,177220,40.73835063,-73.98178513
492,199591,40.7798515,-73.98168332
493,208244,40.78244491,-73.97294379
494,196215,40.82850613,-73.95071364
495,180303,40.77217394,-73.98247308
496,199046,40.76950917,-73.98216195
497,196238,40.82817432,-73.95095359
498,196064,40.76150253,-73.98799549
499,187265,40.80356873,-73.95278783
500,180420,40.72446545,-73.97444388
501,187262,40.80386632,-73.95280268
502,194214,40.78240071,-73.9558102
503,178670,40.74403913,-73.98132351
504,208804,40.76521716,-73.96083474
505,204009,40.77036315,-73.96602152
506,178579,40.748355200000006,-73.97817576
507,203915,40.79857394,-73.97108242
508,196613,40.80656601,-73.96766169
509,190278,40.77274745,-73.95825318
510,178628,40.74725406,-73.97897864
511,190128,40.77114143,-73.94739535
512,200220,40.71257012,-73.99801944
513,190410,40.78801994,-73.94240139
514,175358,40.76773347,-73.98968926
515,180291,40.77031268,-73.98335154
516,190331,40.80408682,-73.9568291
517,156822,40.78783662,-73.94782235
518,208532,40.76423597,-73.98893029
519,201412,40.72295615,-73.99041218
520,201414,40.72269797,-73.99054489
521,178648,40.74540176,-73.9803292
522,195996,40.74491073,-73.98608852
523,189405,40.80763146,-73.95882551
524,200470,40.75761084,-73.98295012
525,205782,40.78034898,-73.98379468
526,187230,40.75230061,-73.97975264
527,201413,40.72288457,-73.99044897
528,190974,40.77432405,-73.94507214
529,178754,40.77678606,-73.97957179
530,195534,40.7352826,-74.00020241
531,193306,40.7719741,-73.95998786
532,190123,40.7714818,-73.94714561
533,173632,40.73603877,-74.00412395
534,173732,40.736984,-74.00296704
535,189825,40.76277768,-73.96288589
536,196214,40.82858647,-73.95065704
537,191457,40.72134835,-73.98342667
538,115829,40.74605142,-74.00179339
539,189977,40.786429600000005,-73.97008672
540,189978,40.78640304,-73.97002351
541,210558,40.7669744,-73.98574516
542,178649,40.74524219,-73.98044348
543,189413,40.808011799999996,-73.95972638
544,180289,40.7703544,-73.98345073
545,196216,40.82842675,-73.95076956
546,180264,40.77023713,-73.98346531
547,189982,40.78618847,-73.96951278
548,196032,40.74659951,-73.98042948
549,164346,40.77707643,-73.98893478
550,199059,40.77023559,-73.98212772
551,199044,40.76944551,-73.98216021
552,200219,40.7125065,-73.99799997
553,191402,40.79195375,-73.97735066
554,173518,40.73521422,-74.00574681
555,173520,40.73526702,-74.00539051
556,190096,40.77215622,-73.94665515
557,198115,40.74460366,-73.98150895
558,203513,40.79423949,-73.97304802
559,160779,40.72925837,-73.97991368
560,208341,40.78277082,-73.97474526
561,198511,40.80244289,-73.96241701
562,208141,40.7837096,-73.97374616
563,209911,40.80919195,-73.96307592
564,178625,40.74747069,-73.97881957
565,193308,40.77205002,-73.9601678
566,208269,40.78290694,-73.97403783
567,208384,40.78128389,-73.97582807
568,174073,40.71137865,-74.00093016
569,195967,40.78032825,-73.95986559
570,190381,40.77136072,-73.95957492
571,176352,40.73608757,-73.98049342
572,208522,40.76489056,-73.99048378
573,208801,40.76503411,-73.96096631
574,196026,40.7468674,-73.98106569
575,196076,40.76239058,-73.9895937
576,205685,40.78072037,-73.98441177
577,205686,40.78077458,-73.98453986
578,73247,40.72658437,-73.99887375
579,194092,40.79454723,-73.97570957
580,172391,40.72441136,-73.98349573
581,199055,40.77008958,-73.98212511
582,203803,40.79938844,-73.97131843
583,200227,40.789754200000004,-73.97734314
584,190129,40.77110307,-73.94742349
585,190376,40.77022859,-73.96008928
586,190411,40.78798684,-73.94232313
587,190412,40.78795347,-73.94224425
588,208127,40.7829954,-73.97205653
589,189975,40.78648218,-73.97021187
590,199590,40.77984077,-73.98168634
591,155897,40.77828881,-73.98065303
592,194682,40.7370324,-74.00005881
593,196016,40.77343807,-73.96345182
594,200492,40.75760112,-73.98262967
595,200494,40.75775098,-73.98298348
596,197939,40.74922128,-73.97684459999999
597,190351,40.77283439,-73.95849808
598,199589,40.77982252,-73.98169148
599,199600,40.779982399999994,-73.9816114
600,191403,40.79186131,-73.97713483
601,208355,40.78227984,-73.9750636
602,194294,40.72017629,-73.98166276
603,173527,40.73687667,-74.00309731
604,173529,40.73692076,-74.00279391
605,118639,40.72074327,-73.98632621
606,160740,40.86353912,-73.92635200000001
607,209912,40.80913778,-73.9630763
608,192664,40.71805912,-73.99096750000001
609,187055,40.77043024,-73.98170915
610,196365,40.82149026,-73.9570706
611,190424,40.77012859,-73.98514623
612,208816,40.76417643,-73.95910815
613,205676,40.78026208,-73.98332842
614,190330,40.80404418,-73.95672722
615,208361,40.78210694,-73.97518951
616,208362,40.78206372,-73.97522099
617,174181,40.77313601,-73.94621057
618,186981,40.76947659,-73.98163991
619,196071,40.76207846,-73.98936274
620,196335,40.82209613,-73.95635218
621,188839,40.8089231,-73.95850941
622,188840,40.8088668,-73.95837743
623,174082,40.71062903,-74.00092319
624,208392,40.7808952,-73.97607191
625,208363,40.78202289,-73.97525071
626,149207,40.77356851,-73.94969685
627,208252,40.78260741,-73.9733992
628,199606,40.78003876,-73.98159554
629,183564,40.78686902,-73.96917364
630,190124,40.77131401,-73.94726872
631,190417,40.78780012,-73.94188167
632,173519,40.73523731,-74.00559098
633,204421,40.7985974,-73.9706287
634,175287,40.76769755,-73.99133521
635,190795,40.76595876,-73.95179856
636,196543,40.80908661,-73.96564723
637,196544,40.80902644,-73.96569063
638,189409,40.807823299999995,-73.95927989
639,208482,40.76395405,-73.99186189
640,156831,40.78829126,-73.94889874
641,196375,40.71666827,-73.99164282
642,174290,40.75348443,-73.96628171
643,208175,40.78232654,-73.97221369
644,208261,40.78275271,-73.97374326
645,203691,40.79494191,-73.97471769
646,196403,40.71597009,-73.99199598
647,208639,40.76321165,-73.98845564
648,181474,40.78763764,-73.97074354
649,194556,40.78365573,-73.95765716
650,209832,40.81019253,-73.96234526
651,190399,40.78850173,-73.94354056
652,188664,40.806383700000005,-73.95925026
653,176583,40.73658413,-73.98003215
654,188561,40.80392477,-73.96042285
655,188504,40.80035116,-73.94770179
656,178574,40.74871474,-73.97791498
657,208372,40.78164588,-73.97552527
658,194251,40.719855100000004,-73.98266723
659,190427,40.77026464,-73.98546807
660,208644,40.76305083,-73.98807348
661,176355,40.73577654,-73.97975879
662,170022,40.71003947,-74.01218125
663,200223,40.71300638,-73.99815301
664,209918,40.80881155,-73.96331506
665,209920,40.80873191,-73.96337335
666,208375,40.78156039,-73.97558752
667,208382,40.78136313,-73.97577037
668,194557,40.78370311,-73.95776959
669,208643,40.76307475,-73.98813033
670,196014,40.77334614,-73.96323361
671,176351,40.73613029,-73.98059431
672,176353,40.73603551,-73.98037045
673,203995,40.80538715,-73.96158371
674,191404,40.79180552,-73.97700458
675,205720,40.78168043,-73.98520298
676,208528,40.76445151,-73.9894418
677,190076,40.77329681,-73.94510306
678,194561,40.78388438,-73.95819972
679,208165,40.78300941,-73.9738411
680,198509,40.80259812,-73.96278614
681,188559,40.80372089,-73.96049331
682,188502,40.80042359,-73.94787361
683,188509,40.80013815,-73.94719642
684,195965,40.78047359,-73.96021043
685,192381,40.75145682,-73.99152953
686,178707,40.7780606,-73.98181561
687,208523,40.76483867,-73.99036063
688,204420,40.79866829,-73.97057648
689,205679,40.78038307,-73.98361588
690,191407,40.79162575,-73.97658488
691,210559,40.76705506,-73.98593649
692,208353,40.7823477,-73.97505339
693,208370,40.78169933,-73.97552555
694,173659,40.736464,-74.00365823
695,174076,40.7111259,-74.00079226
696,190364,40.77090246,-73.9599131
697,204002,40.76998064,-73.96511119
698,196616,40.80634619,-73.96778354
699,209833,40.81015301,-73.96233482
700,212287,40.83311894,-73.94556479
701,212387,40.83235716,-73.94612134
702,64616,40.76333404,-73.95617362
703,193305,40.77192536,-73.95987232
704,176354,40.735890000000005,-73.98002679
705,190415,40.78786659,-73.94203882
706,190447,40.76966293,-73.98456776
707,173521,40.73528675,-74.00525734
708,189983,40.78614731,-73.9694148
709,190402,40.78838816,-73.94327201
710,205688,40.78088205,-73.98479383
711,208658,40.76237428,-73.98646588
712,178571,40.74913941,-73.97760632
713,196402,40.71605719,-73.99195197
714,160783,40.72897625,-73.97924634
715,202131,40.78168079,-73.95297673
716,174273,40.75344147,-73.96694052
717,199598,40.77993363,-73.98166020000001
718,155672,40.7790606,-73.98073675
719,156165,40.78508237,-73.95098228
720,188606,40.80218727,-73.95348719
721,174083,40.71058018,-74.00095987
722,192955,40.78475614,-73.9558363
723,33694,40.8717917,-73.91534449999999
724,33701,40.87236105,-73.91669236
725,175730,40.77474717,-73.96433611
726,69592,40.82861373,-73.94569182
727,103184,40.72921156,-73.9853541
728,80480,40.82581028,-73.94483814
729,145190,40.79259442,-73.96913088
730,160759,40.86324531,-73.92660909
731,94988,40.73817279,-74.0066445
732,174185,40.77340723,-73.94601267
733,192502,40.73522642,-74.00106854
734,190430,40.77035668,-73.98568578
735,208660,40.76232377,-73.98634587
736,84122,40.7131261,-73.98846856
737,84371,40.71064673,-73.98593279
738,209820,40.81106551,-73.96171153
739,208171,40.78276083,-73.97324868
740,156828,40.78811527,-73.94848207
741,208270,40.78291667,-73.97413151
742,198340,40.74403322,-73.97987581
743,208168,40.78288923,-73.97355469
744,193307,40.77200726,-73.96006647
745,186980,40.76950279,-73.98170418
746,199043,40.76940873,-73.98212491
747,158295,40.85673559,-73.92878081
748,211787,40.78503266,-73.97910872
749,155600,40.78470361,-73.97704983
750,210884,40.77522397,-73.95532800000001
751,212005,40.84076551,-73.93825674
752,160747,40.73080573,-73.98592896
753,76462,40.80441608,-73.96750159
754,178867,40.71373185,-73.97890761
755,189828,40.7629864,-73.96273257
756,202132,40.78171656,-73.95306211
757,193108,40.80279369,-73.96545669
758,156706,40.7829708,-73.95188822
759,209822,40.81096414,-73.96178527
760,196069,40.76194811,-73.98905329
761,208169,40.78285713,-73.97347819
762,211727,40.83965675,-73.94317978
763,211729,40.83982934,-73.94311097
764,199678,40.78082663,-73.98137756
765,211746,40.83939878,-73.94173134
766,178769,40.77767973,-73.98168977
767,182259,40.74700749,-73.99270876
768,208517,40.76513137,-73.99105529
769,208531,40.76431181,-73.98911027
770,209603,40.72607101,-74.00141398
771,208376,40.78152197,-73.9756155
